time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2 
20180310:2109,0.0,0.0,0.0,0.0,26.2,2.69,0.0,2018-03-10 21:09:00,0.0
20180310:2209,0.0,0.0,0.0,0.0,24.85,3.1,0.0,2018-03-10 22:09:00,0.0
20180310:2309,0.0,0.0,0.0,0.0,23.7,3.52,0.0,2018-03-10 23:09:00,0.0
20180311:0009,0.0,0.0,0.0,0.0,22.62,3.72,0.0,2018-03-11 00:09:00,0.0
20180311:0109,0.0,0.0,0.0,0.0,21.53,3.79,0.0,2018-03-11 01:09:00,0.0
20180311:0209,0.0,0.0,0.0,0.0,20.34,3.59,0.0,2018-03-11 02:09:00,0.0
20180311:0309,0.0,0.0,0.0,0.0,19.13,3.1,0.0,2018-03-11 03:09:00,0.0
20180311:0409,0.0,0.0,0.0,0.0,17.99,2.69,0.0,2018-03-11 04:09:00,0.0
20180311:0509,0.0,0.0,0.0,0.0,17.49,3.45,0.0,2018-03-11 05:09:00,0.0
20180311:0609,0.0,0.0,0.0,0.0,17.01,4.34,0.0,2018-03-11 06:09:00,0.0
20180311:0709,111.35,69.83,1.41,10.81,17.01,3.59,0.0,2018-03-11 07:09:00,182.59
20180311:0809,324.66,130.63,3.63,23.66,19.08,3.03,0.0,2018-03-11 08:09:00,458.92
20180311:0909,534.55,171.44,5.68,35.86,22.95,3.79,0.0,2018-03-11 09:09:00,711.67
20180311:1009,713.93,195.6,7.35,46.73,25.4,4.69,0.0,2018-03-11 10:09:00,916.88
20180311:1109,800.97,226.36,8.33,54.98,27.4,4.97,0.0,2018-03-11 11:09:00,1035.6599999999999
20180311:1209,556.25,371.55,7.73,58.41,29.08,5.31,0.0,2018-03-11 12:09:00,935.53
20180311:1309,777.45,243.17,8.29,55.55,30.24,5.72,0.0,2018-03-11 13:09:00,1028.91
20180311:1409,686.6,218.78,7.34,47.65,31.01,6.07,0.0,2018-03-11 14:09:00,912.72
20180311:1509,552.84,173.73,5.85,36.95,31.32,6.34,0.0,2018-03-11 15:09:00,732.4200000000001
20180311:1609,345.38,134.06,3.82,24.85,31.19,6.41,0.0,2018-03-11 16:09:00,483.26
20180311:1709,127.81,76.38,1.59,12.04,30.59,6.07,0.0,2018-03-11 17:09:00,205.78
20180311:1809,0.0,0.0,0.0,0.0,29.1,4.55,0.0,2018-03-11 18:09:00,0.0
20180311:1909,0.0,0.0,0.0,0.0,27.75,3.66,0.0,2018-03-11 19:09:00,0.0
20180311:2009,0.0,0.0,0.0,0.0,26.13,3.24,0.0,2018-03-11 20:09:00,0.0
20180311:2109,0.0,0.0,0.0,0.0,24.42,2.9,0.0,2018-03-11 21:09:00,0.0
20180311:2209,0.0,0.0,0.0,0.0,22.55,2.69,0.0,2018-03-11 22:09:00,0.0
20180311:2309,0.0,0.0,0.0,0.0,20.83,2.69,0.0,2018-03-11 23:09:00,0.0
20180312:0009,0.0,0.0,0.0,0.0,19.28,2.83,0.0,2018-03-12 00:09:00,0.0
20180312:0109,0.0,0.0,0.0,0.0,17.92,2.97,0.0,2018-03-12 01:09:00,0.0
20180312:0209,0.0,0.0,0.0,0.0,16.67,3.17,0.0,2018-03-12 02:09:00,0.0
20180312:0309,0.0,0.0,0.0,0.0,15.43,3.1,0.0,2018-03-12 03:09:00,0.0
20180312:0409,0.0,0.0,0.0,0.0,14.14,2.69,0.0,2018-03-12 04:09:00,0.0
20180312:0509,0.0,0.0,0.0,0.0,14.22,2.14,0.0,2018-03-12 05:09:00,0.0
20180312:0609,0.0,0.0,0.0,0.0,16.44,1.31,0.0,2018-03-12 06:09:00,0.0
20180312:0709,117.21,70.85,1.47,11.06,16.05,0.62,0.0,2018-03-12 07:09:00,189.53
20180312:0809,330.65,132.58,3.71,23.93,15.58,1.24,0.0,2018-03-12 08:09:00,466.94
20180312:0909,557.76,166.17,5.84,36.15,18.85,0.62,0.0,2018-03-12 09:09:00,729.77
20180312:1009,701.72,210.28,7.4,47.07,22.15,0.83,0.0,2018-03-12 10:09:00,919.4
20180312:1109,833.02,216.75,8.53,55.36,24.6,1.17,0.0,2018-03-12 11:09:00,1058.3
20180312:1209,567.13,375.94,7.87,58.8,26.64,0.69,0.0,2018-03-12 12:09:00,950.9399999999999
20180312:1309,823.57,226.34,8.54,55.88,28.38,0.07,0.0,2018-03-12 13:09:00,1058.45
20180312:1409,753.94,190.33,7.65,47.91,29.6,0.55,0.0,2018-03-12 14:09:00,951.9200000000001
20180312:1509,598.39,158.03,6.09,37.15,30.32,1.17,0.0,2018-03-12 15:09:00,762.51
20180312:1609,369.33,127.99,3.97,25.01,30.56,1.72,0.0,2018-03-12 16:09:00,501.29
20180312:1709,133.66,76.39,1.65,12.18,30.31,2.0,0.0,2018-03-12 17:09:00,211.70000000000002
20180312:1809,0.0,0.0,0.0,0.0,29.4,2.21,0.0,2018-03-12 18:09:00,0.0
20180312:1909,0.0,0.0,0.0,0.0,28.41,2.21,0.0,2018-03-12 19:09:00,0.0
20180312:2009,0.0,0.0,0.0,0.0,26.6,2.21,0.0,2018-03-12 20:09:00,0.0
20180312:2109,0.0,0.0,0.0,0.0,24.5,2.21,0.0,2018-03-12 21:09:00,0.0
20180312:2209,0.0,0.0,0.0,0.0,22.71,2.48,0.0,2018-03-12 22:09:00,0.0
20180312:2309,0.0,0.0,0.0,0.0,21.05,2.69,0.0,2018-03-12 23:09:00,0.0
20180313:0009,0.0,0.0,0.0,0.0,19.48,2.97,0.0,2018-03-13 00:09:00,0.0
20180313:0109,0.0,0.0,0.0,0.0,18.05,3.17,0.0,2018-03-13 01:09:00,0.0
20180313:0209,0.0,0.0,0.0,0.0,16.79,3.31,0.0,2018-03-13 02:09:00,0.0
20180313:0309,0.0,0.0,0.0,0.0,15.75,3.45,0.0,2018-03-13 03:09:00,0.0
20180313:0409,0.0,0.0,0.0,0.0,14.77,3.45,0.0,2018-03-13 04:09:00,0.0
20180313:0509,0.0,0.0,0.0,0.0,13.87,3.52,0.0,2018-03-13 05:09:00,0.0
20180313:0609,0.0,0.0,0.0,0.0,13.11,3.66,0.0,2018-03-13 06:09:00,0.0
20180313:0709,114.12,71.22,1.47,11.31,13.62,3.79,0.0,2018-03-13 07:09:00,186.81
20180313:0809,329.43,130.87,3.71,24.2,16.22,3.72,0.0,2018-03-13 08:09:00,464.01
20180313:0909,547.95,166.41,5.79,36.45,20.1,3.72,0.0,2018-03-13 09:09:00,720.15
20180313:1009,717.52,194.67,7.42,47.41,23.54,3.24,0.0,2018-03-13 10:09:00,919.6099999999999
20180313:1109,848.61,201.03,8.54,55.75,26.42,2.28,0.0,2018-03-13 11:09:00,1058.18
20180313:1209,735.46,290.11,8.43,59.2,28.46,1.1,0.0,2018-03-13 12:09:00,1034.0000000000002
20180313:1309,840.38,208.49,8.54,56.22,29.88,0.55,0.0,2018-03-13 13:09:00,1057.4099999999999
20180313:1409,740.53,189.48,7.56,48.17,30.94,1.45,0.0,2018-03-13 14:09:00,937.5699999999999
20180313:1509,562.77,168.68,5.93,37.35,31.61,2.41,0.0,2018-03-13 15:09:00,737.38
20180313:1609,345.45,134.23,3.87,25.17,31.71,3.03,0.0,2018-03-13 16:09:00,483.54999999999995
20180313:1709,120.68,79.43,1.6,12.31,31.29,2.9,0.0,2018-03-13 17:09:00,201.71
20180313:1809,0.0,0.0,0.0,0.0,30.3,2.34,0.0,2018-03-13 18:09:00,0.0
20180313:1909,0.0,0.0,0.0,0.0,29.19,2.48,0.0,2018-03-13 19:09:00,0.0
20180313:2009,0.0,0.0,0.0,0.0,27.52,2.76,0.0,2018-03-13 20:09:00,0.0
20180313:2109,0.0,0.0,0.0,0.0,25.74,3.03,0.0,2018-03-13 21:09:00,0.0
20180313:2209,0.0,0.0,0.0,0.0,24.06,3.38,0.0,2018-03-13 22:09:00,0.0
20180313:2309,0.0,0.0,0.0,0.0,22.54,3.52,0.0,2018-03-13 23:09:00,0.0
20180314:0009,0.0,0.0,0.0,0.0,21.16,3.72,0.0,2018-03-14 00:09:00,0.0
20180314:0109,0.0,0.0,0.0,0.0,19.95,3.86,0.0,2018-03-14 01:09:00,0.0
20180314:0209,0.0,0.0,0.0,0.0,18.92,4.07,0.0,2018-03-14 02:09:00,0.0
20180314:0309,0.0,0.0,0.0,0.0,18.03,4.48,0.0,2018-03-14 03:09:00,0.0
20180314:0409,0.0,0.0,0.0,0.0,17.25,4.76,0.0,2018-03-14 04:09:00,0.0
20180314:0509,0.0,0.0,0.0,0.0,16.53,4.97,0.0,2018-03-14 05:09:00,0.0
20180314:0609,0.0,0.0,0.0,0.0,15.86,5.03,0.0,2018-03-14 06:09:00,0.0
20180314:0709,107.44,75.64,1.48,11.56,16.03,4.69,0.0,2018-03-14 07:09:00,184.55999999999997
20180314:0809,325.88,134.55,3.74,24.47,18.19,4.48,0.0,2018-03-14 08:09:00,464.17
20180314:0909,558.06,164.01,5.87,36.75,21.5,4.48,0.0,2018-03-14 09:09:00,727.9399999999999
20180314:1009,719.31,195.32,7.47,47.75,24.83,4.07,0.0,2018-03-14 10:09:00,922.0999999999999
20180314:1109,862.94,195.32,8.64,56.14,27.59,3.31,0.0,2018-03-14 11:09:00,1066.9
20180314:1209,813.76,249.58,8.72,59.6,29.34,2.48,0.0,2018-03-14 12:09:00,1072.06
20180314:1309,855.92,201.73,8.64,56.55,30.53,2.28,0.0,2018-03-14 13:09:00,1066.29
20180314:1409,741.12,190.14,7.6,48.42,31.34,2.48,0.0,2018-03-14 14:09:00,938.86
20180314:1509,563.58,168.24,5.96,37.54,31.75,2.41,0.0,2018-03-14 15:09:00,737.7800000000001
20180314:1609,351.37,131.83,3.92,25.32,31.84,2.41,0.0,2018-03-14 16:09:00,487.12000000000006
20180314:1709,123.99,79.28,1.64,12.44,31.59,2.48,0.0,2018-03-14 17:09:00,204.90999999999997
20180314:1809,0.0,0.0,0.0,0.0,30.78,2.14,0.0,2018-03-14 18:09:00,0.0
20180314:1909,0.0,0.0,0.0,0.0,29.15,2.55,0.0,2018-03-14 19:09:00,0.0
20180314:2009,0.0,0.0,0.0,0.0,27.34,2.76,0.0,2018-03-14 20:09:00,0.0
20180314:2109,0.0,0.0,0.0,0.0,25.53,2.69,0.0,2018-03-14 21:09:00,0.0
20180314:2209,0.0,0.0,0.0,0.0,23.66,2.41,0.0,2018-03-14 22:09:00,0.0
20180314:2309,0.0,0.0,0.0,0.0,21.84,2.21,0.0,2018-03-14 23:09:00,0.0
20180315:0009,0.0,0.0,0.0,0.0,20.57,2.0,0.0,2018-03-15 00:09:00,0.0
20180315:0109,0.0,0.0,0.0,0.0,19.8,1.79,0.0,2018-03-15 01:09:00,0.0
20180315:0209,0.0,0.0,0.0,0.0,18.8,1.79,0.0,2018-03-15 02:09:00,0.0
20180315:0309,0.0,0.0,0.0,0.0,16.94,2.34,0.0,2018-03-15 03:09:00,0.0
20180315:0409,0.0,0.0,0.0,0.0,15.89,3.03,0.0,2018-03-15 04:09:00,0.0
20180315:0509,0.0,0.0,0.0,0.0,15.25,3.38,0.0,2018-03-15 05:09:00,0.0
20180315:0609,0.0,0.0,0.0,0.0,14.51,3.52,0.0,2018-03-15 06:09:00,0.0
20180315:0709,114.37,75.65,1.55,11.81,15.11,4.28,0.0,2018-03-15 07:09:00,191.57000000000002
20180315:0809,325.91,137.28,3.79,24.74,18.5,4.41,0.0,2018-03-15 08:09:00,466.9800000000001
20180315:0909,537.94,177.15,5.86,37.05,23.13,4.97,0.0,2018-03-15 09:09:00,720.95
20180315:1009,700.31,209.72,7.47,48.09,26.97,5.24,0.0,2018-03-15 10:09:00,917.5
20180315:1109,828.83,217.32,8.58,56.52,29.72,5.52,0.0,2018-03-15 11:09:00,1054.73
20180315:1209,805.25,258.69,8.76,59.99,31.51,5.59,0.0,2018-03-15 12:09:00,1072.7
20180315:1309,833.37,217.34,8.62,56.89,32.71,5.45,0.0,2018-03-15 13:09:00,1059.33
20180315:1409,722.1,203.54,7.59,48.67,33.46,5.59,0.0,2018-03-15 14:09:00,933.23
20180315:1509,549.31,178.32,5.96,37.73,33.88,6.07,0.0,2018-03-15 15:09:00,733.5899999999999
20180315:1609,350.18,133.51,3.94,25.47,33.95,6.28,0.0,2018-03-15 16:09:00,487.63
20180315:1709,133.27,77.34,1.71,12.58,33.6,6.14,0.0,2018-03-15 17:09:00,212.32000000000002
20180315:1809,0.0,0.0,0.0,0.0,32.22,4.83,0.0,2018-03-15 18:09:00,0.0
20180315:1909,0.0,0.0,0.0,0.0,30.44,4.41,0.0,2018-03-15 19:09:00,0.0
20180315:2009,0.0,0.0,0.0,0.0,28.9,4.62,0.0,2018-03-15 20:09:00,0.0
20180315:2109,0.0,0.0,0.0,0.0,27.6,4.97,0.0,2018-03-15 21:09:00,0.0
20180315:2209,0.0,0.0,0.0,0.0,26.46,5.17,0.0,2018-03-15 22:09:00,0.0
20180315:2309,0.0,0.0,0.0,0.0,25.26,5.03,0.0,2018-03-15 23:09:00,0.0
20180316:0009,0.0,0.0,0.0,0.0,23.93,4.62,0.0,2018-03-16 00:09:00,0.0
20180316:0109,0.0,0.0,0.0,0.0,22.51,4.14,0.0,2018-03-16 01:09:00,0.0
20180316:0209,0.0,0.0,0.0,0.0,21.07,3.79,0.0,2018-03-16 02:09:00,0.0
20180316:0309,0.0,0.0,0.0,0.0,19.92,3.72,0.0,2018-03-16 03:09:00,0.0
20180316:0409,0.0,0.0,0.0,0.0,19.01,3.72,0.0,2018-03-16 04:09:00,0.0
20180316:0509,0.0,0.0,0.0,0.0,18.13,3.79,0.0,2018-03-16 05:09:00,0.0
20180316:0609,0.0,0.0,0.0,0.0,17.46,3.72,0.0,2018-03-16 06:09:00,0.0
20180316:0709,74.34,87.98,1.39,12.07,17.45,3.72,0.0,2018-03-16 07:09:00,163.70999999999998
20180316:0809,38.41,195.85,2.2,25.01,19.18,3.72,0.0,2018-03-16 08:09:00,236.45999999999998
20180316:0909,238.82,296.42,4.66,37.35,21.67,4.69,0.0,2018-03-16 09:09:00,539.9
20180316:1009,820.52,145.45,7.91,48.44,23.76,6.55,0.0,2018-03-16 10:09:00,973.88
20180316:1109,0.0,230.59,2.27,56.91,25.27,7.72,0.0,2018-03-16 11:09:00,232.86
20180316:1209,150.19,462.07,5.63,60.39,26.41,8.28,0.0,2018-03-16 12:09:00,617.89
20180316:1309,594.18,335.87,7.8,57.22,27.28,8.76,0.0,2018-03-16 13:09:00,937.8499999999999
20180316:1409,767.56,175.46,7.74,48.92,28.23,9.45,0.0,2018-03-16 14:09:00,950.76
20180316:1509,529.41,184.81,5.88,37.92,28.92,10.07,0.0,2018-03-16 15:09:00,720.1
20180316:1609,229.17,183.25,3.49,25.62,29.22,10.55,0.0,2018-03-16 16:09:00,415.90999999999997
20180316:1709,75.33,93.84,1.45,12.71,28.82,10.28,0.0,2018-03-16 17:09:00,170.62
20180316:1809,0.0,0.0,0.0,0.0,27.47,8.97,0.0,2018-03-16 18:09:00,0.0
20180316:1909,0.0,0.0,0.0,0.0,26.41,9.24,0.0,2018-03-16 19:09:00,0.0
20180316:2009,0.0,0.0,0.0,0.0,24.65,8.97,0.0,2018-03-16 20:09:00,0.0
20180316:2109,0.0,0.0,0.0,0.0,23.2,7.93,0.0,2018-03-16 21:09:00,0.0
20180316:2209,0.0,0.0,0.0,0.0,20.35,8.62,0.0,2018-03-16 22:09:00,0.0
20180316:2309,0.0,0.0,0.0,0.0,17.31,9.38,0.0,2018-03-16 23:09:00,0.0
20180317:0009,0.0,0.0,0.0,0.0,16.37,7.38,0.0,2018-03-17 00:09:00,0.0
20180317:0109,0.0,0.0,0.0,0.0,15.7,6.83,0.0,2018-03-17 01:09:00,0.0
20180317:0209,0.0,0.0,0.0,0.0,14.91,6.21,0.0,2018-03-17 02:09:00,0.0
20180317:0309,0.0,0.0,0.0,0.0,14.04,5.72,0.0,2018-03-17 03:09:00,0.0
20180317:0409,0.0,0.0,0.0,0.0,13.22,5.93,0.0,2018-03-17 04:09:00,0.0
20180317:0509,0.0,0.0,0.0,0.0,12.52,6.14,0.0,2018-03-17 05:09:00,0.0
20180317:0609,0.0,0.0,0.0,0.0,11.95,5.93,0.0,2018-03-17 06:09:00,0.0
20180317:0709,114.68,78.99,1.61,12.33,12.15,5.59,0.0,2018-03-17 07:09:00,195.28000000000003
20180317:0809,349.12,129.57,3.94,25.28,13.68,6.21,0.0,2018-03-17 08:09:00,482.63
20180317:0909,566.03,163.82,6.02,37.65,15.43,7.38,0.0,2018-03-17 09:09:00,735.8699999999999
20180317:1009,749.78,183.57,7.69,48.78,17.01,7.24,0.0,2018-03-17 10:09:00,941.04
20180317:1109,843.62,207.86,8.68,57.3,18.46,6.62,0.0,2018-03-17 11:09:00,1060.16
20180317:1209,835.27,240.96,8.9,60.78,19.81,6.28,0.0,2018-03-17 12:09:00,1085.13
20180317:1309,815.02,225.81,8.6,57.55,20.81,5.59,0.0,2018-03-17 13:09:00,1049.4299999999998
20180317:1409,705.08,210.88,7.57,49.17,21.43,4.55,0.0,2018-03-17 14:09:00,923.5300000000001
20180317:1509,556.76,173.22,6.02,38.11,21.8,4.14,0.0,2018-03-17 15:09:00,736.0
20180317:1609,336.26,139.63,3.94,25.77,21.84,3.59,0.0,2018-03-17 16:09:00,479.83
20180317:1709,118.02,83.08,1.68,12.83,21.54,3.31,0.0,2018-03-17 17:09:00,202.78
20180317:1809,0.0,0.0,0.0,0.0,20.86,2.83,0.0,2018-03-17 18:09:00,0.0
20180317:1909,0.0,0.0,0.0,0.0,19.76,2.55,0.0,2018-03-17 19:09:00,0.0
20180317:2009,0.0,0.0,0.0,0.0,18.59,2.55,0.0,2018-03-17 20:09:00,0.0
20180317:2109,0.0,0.0,0.0,0.0,17.2,2.41,0.0,2018-03-17 21:09:00,0.0
20180317:2209,0.0,0.0,0.0,0.0,15.72,2.34,0.0,2018-03-17 22:09:00,0.0
20180317:2309,0.0,0.0,0.0,0.0,14.36,2.48,0.0,2018-03-17 23:09:00,0.0
20180318:0009,0.0,0.0,0.0,0.0,13.2,2.69,0.0,2018-03-18 00:09:00,0.0
20180318:0109,0.0,0.0,0.0,0.0,12.06,2.83,0.0,2018-03-18 01:09:00,0.0
20180318:0209,0.0,0.0,0.0,0.0,10.93,2.83,0.0,2018-03-18 02:09:00,0.0
20180318:0309,0.0,0.0,0.0,0.0,9.97,2.76,0.0,2018-03-18 03:09:00,0.0
20180318:0409,0.0,0.0,0.0,0.0,9.29,2.97,0.0,2018-03-18 04:09:00,0.0
20180318:0509,0.0,0.0,0.0,0.0,8.76,3.17,0.0,2018-03-18 05:09:00,0.0
20180318:0609,0.0,0.0,0.0,0.0,8.26,3.24,0.0,2018-03-18 06:09:00,0.0
20180318:0709,124.76,77.02,1.69,12.58,8.56,3.1,0.0,2018-03-18 07:09:00,203.47
20180318:0809,340.99,133.07,3.94,25.55,11.91,2.62,0.0,2018-03-18 08:09:00,478.0
20180318:0909,558.75,167.49,6.02,37.95,17.14,2.83,0.0,2018-03-18 09:09:00,732.26
20180318:1009,712.66,203.04,7.59,49.12,20.33,3.38,0.0,2018-03-18 10:09:00,923.29
20180318:1109,869.17,193.59,8.79,57.69,22.45,3.79,0.0,2018-03-18 11:09:00,1071.55
20180318:1209,911.06,197.09,9.16,61.18,24.02,4.07,0.0,2018-03-18 12:09:00,1117.31
20180318:1309,870.3,194.69,8.81,57.88,25.22,4.28,0.0,2018-03-18 13:09:00,1073.8
20180318:1409,730.87,194.65,7.66,49.41,26.0,4.62,0.0,2018-03-18 14:09:00,933.18
20180318:1509,554.14,173.77,6.03,38.29,26.53,4.97,0.0,2018-03-18 15:09:00,733.9399999999999
20180318:1609,351.24,132.2,4.01,25.92,26.73,5.24,0.0,2018-03-18 16:09:00,487.45
20180318:1709,117.66,82.69,1.69,12.96,26.55,5.1,0.0,2018-03-18 17:09:00,202.04
20180318:1809,0.0,0.0,0.0,0.0,25.75,3.79,0.0,2018-03-18 18:09:00,0.0
20180318:1909,0.0,0.0,0.0,0.0,24.28,3.66,0.0,2018-03-18 19:09:00,0.0
20180318:2009,0.0,0.0,0.0,0.0,23.0,4.0,0.0,2018-03-18 20:09:00,0.0
20180318:2109,0.0,0.0,0.0,0.0,21.81,4.21,0.0,2018-03-18 21:09:00,0.0
20180318:2209,0.0,0.0,0.0,0.0,20.67,4.0,0.0,2018-03-18 22:09:00,0.0
20180318:2309,0.0,0.0,0.0,0.0,19.5,3.93,0.0,2018-03-18 23:09:00,0.0
20180319:0009,0.0,0.0,0.0,0.0,18.36,3.86,0.0,2018-03-19 00:09:00,0.0
20180319:0109,0.0,0.0,0.0,0.0,17.17,3.52,0.0,2018-03-19 01:09:00,0.0
20180319:0209,0.0,0.0,0.0,0.0,15.94,3.24,0.0,2018-03-19 02:09:00,0.0
20180319:0309,0.0,0.0,0.0,0.0,14.8,3.17,0.0,2018-03-19 03:09:00,0.0
20180319:0409,0.0,0.0,0.0,0.0,13.7,3.03,0.0,2018-03-19 04:09:00,0.0
20180319:0509,0.0,0.0,0.0,0.0,12.37,2.41,0.0,2018-03-19 05:09:00,0.0
20180319:0609,0.0,0.0,0.0,0.0,14.06,1.1,0.0,2018-03-19 06:09:00,0.0
20180319:0709,115.04,83.36,1.69,12.84,13.77,0.62,0.0,2018-03-19 07:09:00,200.09
20180319:0809,322.72,145.81,3.93,25.82,15.04,0.69,0.0,2018-03-19 08:09:00,472.46000000000004
20180319:0909,558.38,172.43,6.08,38.24,17.98,1.17,0.0,2018-03-19 09:09:00,736.89
20180319:1009,708.77,210.09,7.65,49.46,21.14,1.52,0.0,2018-03-19 10:09:00,926.51
20180319:1109,878.66,193.34,8.89,58.08,23.78,1.79,0.0,2018-03-19 11:09:00,1080.89
20180319:1209,920.51,196.83,9.27,61.58,25.81,1.86,0.0,2018-03-19 12:09:00,1126.61
20180319:1309,853.68,207.11,8.81,58.2,27.26,1.52,0.0,2018-03-19 13:09:00,1069.6
20180319:1409,738.29,195.48,7.76,49.65,28.18,1.17,0.0,2018-03-19 14:09:00,941.53
20180319:1509,560.63,173.5,6.11,38.47,28.76,1.17,0.0,2018-03-19 15:09:00,740.24
20180319:1609,356.9,130.87,4.07,26.06,28.97,1.45,0.0,2018-03-19 16:09:00,491.84
20180319:1709,127.66,80.79,1.76,13.09,28.84,1.79,0.0,2018-03-19 17:09:00,210.20999999999998
20180319:1809,0.0,0.0,0.0,0.0,28.28,1.93,0.0,2018-03-19 18:09:00,0.0
20180319:1909,0.0,0.0,0.0,0.0,27.46,2.28,0.0,2018-03-19 19:09:00,0.0
20180319:2009,0.0,0.0,0.0,0.0,25.94,2.21,0.0,2018-03-19 20:09:00,0.0
20180319:2109,0.0,0.0,0.0,0.0,24.03,1.59,0.0,2018-03-19 21:09:00,0.0
20180319:2209,0.0,0.0,0.0,0.0,24.68,0.48,0.0,2018-03-19 22:09:00,0.0
20180319:2309,0.0,0.0,0.0,0.0,22.66,1.17,0.0,2018-03-19 23:09:00,0.0
20180320:0009,0.0,0.0,0.0,0.0,18.47,2.41,0.0,2018-03-20 00:09:00,0.0
20180320:0109,0.0,0.0,0.0,0.0,17.17,3.1,0.0,2018-03-20 01:09:00,0.0
20180320:0209,0.0,0.0,0.0,0.0,15.63,2.97,0.0,2018-03-20 02:09:00,0.0
20180320:0309,0.0,0.0,0.0,0.0,14.3,2.76,0.0,2018-03-20 03:09:00,0.0
20180320:0409,0.0,0.0,0.0,0.0,13.22,2.69,0.0,2018-03-20 04:09:00,0.0
20180320:0509,0.0,0.0,0.0,0.0,12.39,2.76,0.0,2018-03-20 05:09:00,0.0
20180320:0609,0.0,0.0,0.0,0.0,11.77,2.97,0.0,2018-03-20 06:09:00,0.0
20180320:0709,114.68,84.99,1.71,13.09,12.58,3.24,0.0,2018-03-20 07:09:00,201.38000000000002
20180320:0809,343.22,136.45,4.03,26.1,16.31,3.03,0.0,2018-03-20 08:09:00,483.7
20180320:0909,558.02,173.0,6.11,38.54,21.76,3.79,0.0,2018-03-20 09:09:00,737.13
20180320:1009,735.48,194.97,7.76,49.8,24.94,4.62,0.0,2018-03-20 10:09:00,938.21
20180320:1109,865.46,199.22,8.86,58.47,27.27,4.97,0.0,2018-03-20 11:09:00,1073.54
20180320:1209,918.6,197.45,9.28,61.97,28.98,4.83,0.0,2018-03-20 12:09:00,1125.33
20180320:1309,877.91,193.96,8.92,58.52,29.99,4.07,0.0,2018-03-20 13:09:00,1080.79
20180320:1409,759.24,183.44,7.85,49.89,30.44,3.45,0.0,2018-03-20 14:09:00,950.5300000000001
20180320:1509,569.33,166.75,6.15,38.65,30.7,3.38,0.0,2018-03-20 15:09:00,742.23
20180320:1609,350.01,133.42,4.06,26.21,30.69,3.31,0.0,2018-03-20 16:09:00,487.48999999999995
20180320:1709,124.9,81.32,1.76,13.21,30.42,3.17,0.0,2018-03-20 17:09:00,207.98
20180320:1809,0.0,0.0,0.0,0.0,29.63,1.93,0.0,2018-03-20 18:09:00,0.0
20180320:1909,0.0,0.0,0.0,0.0,28.89,0.76,0.0,2018-03-20 19:09:00,0.0
20180320:2009,0.0,0.0,0.0,0.0,27.19,1.24,0.0,2018-03-20 20:09:00,0.0
20180320:2109,0.0,0.0,0.0,0.0,24.97,1.79,0.0,2018-03-20 21:09:00,0.0
20180320:2209,0.0,0.0,0.0,0.0,23.42,1.66,0.0,2018-03-20 22:09:00,0.0
20180320:2309,0.0,0.0,0.0,0.0,21.55,1.79,0.0,2018-03-20 23:09:00,0.0
20180321:0009,0.0,0.0,0.0,0.0,19.58,2.97,0.0,2018-03-21 00:09:00,0.0
20180321:0109,0.0,0.0,0.0,0.0,18.93,4.14,0.0,2018-03-21 01:09:00,0.0
20180321:0209,0.0,0.0,0.0,0.0,18.27,6.97,0.0,2018-03-21 02:09:00,0.0
20180321:0309,0.0,0.0,0.0,0.0,16.45,14.48,0.0,2018-03-21 03:09:00,0.0
20180321:0409,0.0,0.0,0.0,0.0,14.4,15.86,0.0,2018-03-21 04:09:00,0.0
20180321:0509,0.0,0.0,0.0,0.0,12.97,15.17,0.0,2018-03-21 05:09:00,0.0
20180321:0609,0.0,0.0,0.0,0.0,11.78,13.79,0.0,2018-03-21 06:09:00,0.0
20180321:0709,54.93,101.14,1.41,13.35,11.88,12.28,0.0,2018-03-21 07:09:00,157.48
20180321:0809,235.18,186.71,3.64,26.37,12.31,12.83,0.0,2018-03-21 08:09:00,425.53
20180321:0909,460.78,224.95,5.81,38.84,13.25,13.17,0.0,2018-03-21 09:09:00,691.54
20180321:1009,750.71,188.28,7.85,50.14,14.54,12.62,0.0,2018-03-21 10:09:00,946.84
20180321:1109,953.83,156.15,9.25,58.86,15.93,11.72,0.0,2018-03-21 11:09:00,1119.23
20180321:1209,1020.43,145.47,9.71,62.37,17.01,11.1,0.0,2018-03-21 12:09:00,1175.61
20180321:1309,927.9,169.05,9.14,58.85,17.84,10.55,0.0,2018-03-21 13:09:00,1106.0900000000001
20180321:1409,737.18,195.63,7.8,50.12,18.41,10.07,0.0,2018-03-21 14:09:00,940.6099999999999
20180321:1509,539.64,183.87,6.08,38.82,18.7,9.72,0.0,2018-03-21 15:09:00,729.59
20180321:1609,351.08,133.01,4.08,26.35,18.58,9.31,0.0,2018-03-21 16:09:00,488.16999999999996
20180321:1709,122.19,82.89,1.77,13.33,18.09,8.83,0.0,2018-03-21 17:09:00,206.85
20180321:1809,0.0,0.0,0.0,0.0,17.19,7.31,0.0,2018-03-21 18:09:00,0.0
20180321:1909,0.0,0.0,0.0,0.0,16.02,6.0,0.0,2018-03-21 19:09:00,0.0
20180321:2009,0.0,0.0,0.0,0.0,15.01,4.69,0.0,2018-03-21 20:09:00,0.0
